,0,1,2,3,4,5,Coach,URL,TM,Season
695,46,us US,"Jun 17, 1961",Hitting,Apr 2,Sep 30,Mickey Brantley,/players/b/brantmi01.shtml,TOR,2007
696,43,us US,"Aug 20, 1963",Pitching,Apr 2,Sep 30,Brad Arnsberg,/players/a/arnsbbr01.shtml,TOR,2007
697,44,us US,"Dec 25, 1962",Bullpen,Apr 2,Sep 30,Bruce Walton,/players/w/waltobr01.shtml,TOR,2007
698,44,us US,"Dec 25, 1962",First base,Apr 2,Sep 30,Marty Pevey,/players/p/peveyma01.shtml,TOR,2007
699,50,us US,"Mar 9, 1957",Third base,Apr 2,Sep 30,Brian Butterfield,/register/player.fcgi?id=butter001bri,TOR,2007
700,44,us US,"Jun 8, 1962",Manager,Apr 4,Oct 1,John Gibbons,/managers/gibbojo02.shtml,TOR,2006
701,54,us US,"Jun 13, 1952",Bench,Apr 4,Oct 1,Ernie Whitt,/players/w/whitter01.shtml,TOR,2006
702,45,us US,"Jun 17, 1961",Hitting,Apr 4,Oct 1,Mickey Brantley,/players/b/brantmi01.shtml,TOR,2006
703,42,us US,"Aug 20, 1963",Pitching,Apr 4,Oct 1,Brad Arnsberg,/players/a/arnsbbr01.shtml,TOR,2006
704,43,us US,"Dec 25, 1962",Bullpen,Apr 4,Oct 1,Bruce Walton,/players/w/waltobr01.shtml,TOR,2006
705,43,us US,"Dec 25, 1962",First base,Apr 4,Oct 1,Marty Pevey,/players/p/peveyma01.shtml,TOR,2006
706,49,us US,"Mar 9, 1957",Third base,Apr 4,Oct 1,Brian Butterfield,/register/player.fcgi?id=butter001bri,TOR,2006
707,43,us US,"Jun 8, 1962",Manager,Apr 4,Oct 2,John Gibbons,/managers/gibbojo02.shtml,TOR,2005
708,53,us US,"Jun 13, 1952",Bench,Apr 4,Oct 2,Ernie Whitt,/players/w/whitter01.shtml,TOR,2005
709,44,us US,"Jun 17, 1961",Hitting,Apr 4,Oct 2,Mickey Brantley,/players/b/brantmi01.shtml,TOR,2005
710,41,us US,"Aug 20, 1963",Pitching,Apr 4,Oct 2,Brad Arnsberg,/players/a/arnsbbr01.shtml,TOR,2005
711,42,us US,"Dec 25, 1962",Bullpen,Apr 4,Oct 2,Bruce Walton,/players/w/waltobr01.shtml,TOR,2005
712,44,us US,"Jun 17, 1961",First base,Apr 4,Oct 2,Mickey Brantley,/players/b/brantmi01.shtml,TOR,2005
713,48,us US,"Mar 9, 1957",Third base,Apr 4,Oct 2,Brian Butterfield,/register/player.fcgi?id=butter001bri,TOR,2005
714,50,cu CU,"Sep 29, 1953",Manager,Apr 5,Aug 8,Carlos Tosca,/managers/toscaca99.shtml,TOR,2004
715,42,us US,"Jun 8, 1962",Manager,Aug 9,Oct 3,John Gibbons,/managers/gibbojo02.shtml,TOR,2004
716,45,us US,"Feb 1, 1959",Hitting,Apr 5,Oct 3,Mike Barnett,/register/player.fcgi?id=barnet000mik,TOR,2004
717,48,us US,"Sep 5, 1955",Pitching,Apr 5,Oct 3,Gil Patterson,/players/p/pattegi01.shtml,TOR,2004
718,41,us US,"Dec 25, 1962",Bullpen,Apr 5,Oct 3,Bruce Walton,/players/w/waltobr01.shtml,TOR,2004
719,47,us US,"Mar 9, 1957",Third base,Apr 5,Oct 3,Brian Butterfield,/register/player.fcgi?id=butter001bri,TOR,2004
720,47,us US,"Oct 11, 1956",Coach,Apr 5,Oct 3,Joe Breeden,/register/player.fcgi?id=breede001jos,TOR,2004
721,49,cu CU,"Sep 29, 1953",Manager,Mar 31,Sep 28,Carlos Tosca,/managers/toscaca99.shtml,TOR,2003
722,44,us US,"Feb 1, 1959",Hitting,Mar 31,Sep 28,Mike Barnett,/register/player.fcgi?id=barnet000mik,TOR,2003
723,47,us US,"Sep 5, 1955",Pitching,Mar 31,Sep 28,Gil Patterson,/players/p/pattegi01.shtml,TOR,2003
724,40,us US,"Dec 25, 1962",Bullpen,Mar 31,Sep 28,Bruce Walton,/players/w/waltobr01.shtml,TOR,2003
725,41,us US,"Jun 8, 1962",First base,Mar 31,Aug 7,John Gibbons,/managers/gibbojo02.shtml,TOR,2003
726,46,us US,"Mar 9, 1957",Third base,Mar 31,Sep 28,Brian Butterfield,/register/player.fcgi?id=butter001bri,TOR,2003
727,53,us US,"Nov 7, 1948",Manager,Apr 1,Jun 2,Buck Martinez,/players/m/martibu01.shtml,TOR,2002
728,48,cu CU,"Sep 29, 1953",Manager,Jun 3,Sep 29,Carlos Tosca,/managers/toscaca99.shtml,TOR,2002
729,43,us US,"Feb 1, 1959",Hitting,Apr 1,Sep 29,Mike Barnett,/register/player.fcgi?id=barnet000mik,TOR,2002
730,53,us US,"May 27, 1949",Pitching,Apr 1,Sep 29,Mark Connor,/register/player.fcgi?id=connor001mar,TOR,2002
731,39,us US,"Dec 25, 1962",Bullpen,Jun 7,Sep 29,Bruce Walton,/players/w/waltobr01.shtml,TOR,2002
732,40,us US,"Jun 8, 1962",First base,Jun 3,Sep 29,John Gibbons,/managers/gibbojo02.shtml,TOR,2002
733,48,cu CU,"Sep 29, 1953",Third base,Apr 1,Jun 2,Carlos Tosca,/managers/toscaca99.shtml,TOR,2002
734,45,us US,"Mar 9, 1957",Third base,Jun 3,Sep 29,Brian Butterfield,/register/player.fcgi?id=butter001bri,TOR,2002
735,47,us US,"Oct 12, 1954",Coach,Apr 1,Sep 29,Garth Iorg,/players/i/iorgga01.shtml,TOR,2002
736,46,us US,"Sep 5, 1955",Coach,Apr 1,Sep 29,Gil Patterson,/players/p/pattegi01.shtml,TOR,2002
737,63,cu CU,"Mar 6, 1939",Coach,Apr 1,Sep 29,Cookie Rojas,/players/r/rojasco01.shtml,TOR,2002
738,52,us US,"Nov 7, 1948",Manager,Apr 1,Oct 7,Buck Martinez,/players/m/martibu01.shtml,TOR,2001
739,52,us US,"May 27, 1949",Pitching,Apr 1,Oct 7,Mark Connor,/register/player.fcgi?id=connor001mar,TOR,2001
740,44,us US,"Jul 7, 1956",,Apr 1,Oct 7,Terry Bevington,/managers/bevinte99.shtml,TOR,2001
741,57,us US,"Mar 17, 1944",,Apr 1,Oct 7,Cito Gaston,/players/g/gastoci01.shtml,TOR,2001
742,46,us US,"Oct 12, 1954",Coach,Apr 1,Oct 7,Garth Iorg,/players/i/iorgga01.shtml,TOR,2001
743,45,us US,"Sep 5, 1955",Coach,Apr 1,Oct 7,Gil Patterson,/players/p/pattegi01.shtml,TOR,2001
744,62,cu CU,"Mar 6, 1939",Coach,Apr 1,Oct 7,Cookie Rojas,/players/r/rojasco01.shtml,TOR,2001
745,58,us US,"Apr 4, 1942",Manager,Apr 3,Oct 1,Jim Fregosi,/players/f/fregoji01.shtml,TOR,2000
746,62,us US,"Jul 16, 1937",Bench,Apr 3,Oct 1,Lee Elia,/managers/eliale01.shtml,TOR,2000
747,43,us US,"Feb 19, 1957",Pitching,Apr 3,Oct 1,Dave Stewart,/players/s/stewada01.shtml,TOR,2000
748,43,us US,"Jul 7, 1956",,Apr 3,Oct 1,Terry Bevington,/managers/bevinte99.shtml,TOR,2000
749,48,us US,"Dec 29, 1951",,Apr 3,Oct 1,Roly de Armas,/register/player.fcgi?id=dearma001rol,TOR,2000
750,56,us US,"Mar 17, 1944",,Apr 3,Oct 1,Cito Gaston,/players/g/gastoci01.shtml,TOR,2000
751,61,us US,"Oct 18, 1938",Coach,Apr 3,Oct 1,Bobby Knoop,/players/k/knoopbo01.shtml,TOR,2000
752,48,us US,"Mar 20, 1952",Coach,Apr 3,Oct 1,Rick Langford,/players/l/langfri01.shtml,TOR,2000
753,57,us US,"Apr 4, 1942",Manager,Apr 6,Oct 3,Jim Fregosi,/players/f/fregoji01.shtml,TOR,1999
754,48,us US,"Jan 3, 1951",Bench,Apr 6,Oct 3,Jim Lett,/register/player.fcgi?id=lett--001jam,TOR,1999
755,36,us US,"Dec 25, 1962",Bullpen,Apr 6,Oct 3,Marty Pevey,/players/p/peveyma01.shtml,TOR,1999
756,42,us US,"Jul 7, 1956",,Apr 6,Oct 3,Terry Bevington,/managers/bevinte99.shtml,TOR,1999
757,39,us US,"Nov 5, 1959",,Apr 6,Oct 3,Lloyd Moseby,/players/m/mosebll01.shtml,TOR,1999
758,57,us US,"Mar 26, 1942",,Apr 6,Oct 3,Mel Queen,/players/q/queenme02.shtml,TOR,1999
759,48,us US,"Jul 5, 1950",Coach,Apr 6,Oct 3,Gary Matthews,/players/m/matthga01.shtml,TOR,1999
760,47,us US,"Oct 3, 1973",Manager,Apr 2,Oct 3,Brandon Hyde,/managers/hydebr99.shtml,BAL,2021
761,51,pr PR,"Jul 14, 1969",Hitting,Apr 2,,José Hernández,/players/h/hernajo01.shtml,BAL,2021
762,59,us US,"Mar 17, 1962",Hitting,Apr 2,,Don Long,/register/player.fcgi?id=long--001don,BAL,2021
763,55,us US,"Apr 25, 1966",Pitching,Apr 2,,Darren Holmes,/players/h/holmeda01.shtml,BAL,2021
764,42,us US,"Apr 19, 1979",Pitching,Apr 2,,Chris Holt,/register/player.fcgi?id=holt--001chr,BAL,2021
765,47,us US,"Mar 2, 1974",First Base,Apr 2,,Anthony Sanders,/players/s/sandean01.shtml,BAL,2021
766,38,us US,"Sep 28, 1982",Third Base,Apr 2,,Tony Mansolino,/register/player.fcgi?id=mansol001ant,BAL,2021
767,57,cu CU,"Jan 28, 1964",Coach,Apr 2,,Fredi González,/managers/gonzafr99.shtml,BAL,2021
768,51,us US,"Mar 31, 1970",Major League Field Coordinator/Catching Instructor,Apr 2,,Tim Cossins,/register/player.fcgi?id=cossin001tim,BAL,2021
769,46,us US,"Oct 3, 1973",Manager,Jul 24,Sep 27,Brandon Hyde,/managers/hydebr99.shtml,BAL,2020
770,46,us US,"Feb 13, 1974",Hitting,Jul 24,,Howie Clark,/players/c/clarkho02.shtml,BAL,2020
771,50,pr PR,"Jul 14, 1969",Hitting,Jul 24,,José Hernández,/players/h/hernajo01.shtml,BAL,2020
772,58,us US,"Mar 17, 1962",Hitting,Jul 24,,Don Long,/register/player.fcgi?id=long--001don,BAL,2020
773,53,us US,"May 16, 1967",Pitching,Jul 24,,Doug Brocail,/players/b/brocado01.shtml,BAL,2020
774,54,us US,"Apr 25, 1966",Bullpen,Jul 24,,Darren Holmes,/players/h/holmeda01.shtml,BAL,2020
775,46,us US,"Mar 2, 1974",First Base,Jul 24,,Anthony Sanders,/players/s/sandean01.shtml,BAL,2020
776,49,pr PR,"Jan 1, 1971",Third Base,Jul 24,,Jose David Flores,/register/player.fcgi?id=flores003jos,BAL,2020
777,56,cu CU,"Jan 28, 1964",Coach,Jul 24,,Fredi González,/managers/gonzafr99.shtml,BAL,2020
778,45,us US,"Oct 3, 1973",Manager,Mar 28,Sep 29,Brandon Hyde,/managers/hydebr99.shtml,BAL,2019
779,57,us US,"Mar 17, 1962",Hitting,Mar 28,,Don Long,/register/player.fcgi?id=long--001don,BAL,2019
780,45,us US,"Feb 13, 1974",Assistant Hitting,Mar 28,,Howie Clark,/players/c/clarkho02.shtml,BAL,2019
781,52,us US,"May 16, 1967",Pitching,Mar 28,,Doug Brocail,/players/b/brocado01.shtml,BAL,2019
782,46,us US,"Aug 5, 1972",Bullpen,Mar 28,,John Wasdin,/players/w/wasdijo01.shtml,BAL,2019
783,55,us US,"Feb 13, 1964",First Base,Mar 28,,Arnie Beyeler,/register/player.fcgi?id=beyele001arn,BAL,2019
784,48,pr PR,"Jan 1, 1971",Third Base,Mar 28,,Jose David Flores,/register/player.fcgi?id=flores003jos,BAL,2019
785,,,Unknown,Bullpen Catcher,Mar 28,,Dustin Hughes,,BAL,2019
786,49,pr PR,"Jul 14, 1969",Major League Coach,Mar 28,,José Hernández,/players/h/hernajo01.shtml,BAL,2019
787,49,us US,"Mar 31, 1970",Major League Field Coordinator/Catching Instructor,Mar 28,,Tim Cossins,/register/player.fcgi?id=cossin001tim,BAL,2019
788,62,us US,"May 23, 1956",Manager,Mar 29,Sep 30,Buck Showalter,/managers/showabu99.shtml,BAL,2018
789,57,us US,"Jan 5, 1961",Bench,Mar 29,Sep 30,John Russell,/players/r/russejo02.shtml,BAL,2018
790,44,us US,"Feb 13, 1974",Hitting,Mar 29,Sep 30,Howie Clark,/players/c/clarkho02.shtml,BAL,2018
791,52,us US,"Jun 13, 1966",Hitting,Mar 29,Sep 30,Scott Coolbaugh,/players/c/coolbsc01.shtml,BAL,2018
792,57,us US,"Dec 21, 1960",Pitching,Mar 29,Sep 30,Roger McDowell,/players/m/mcdowro01.shtml,BAL,2018
793,51,us US,"Oct 18, 1966",Bullpen,Mar 29,Sep 30,Alan Mills,/players/m/millsal01.shtml,BAL,2018
794,54,us US,"Jan 22, 1964",First base,Mar 29,Sep 30,Wayne Kirby,/players/k/kirbywa01.shtml,BAL,2018
795,52,us US,"Sep 4, 1965",Third base,Mar 29,Sep 30,Bobby Dickerson,/register/player.fcgi?id=dicker001bob,BAL,2018
796,45,pa PA,"Dec 28, 1972",Coach,Mar 29,Sep 30,Einar Díaz,/players/d/diazei01.shtml,BAL,2018
797,61,us US,"May 23, 1956",Manager,Apr 3,Oct 1,Buck Showalter,/managers/showabu99.shtml,BAL,2017
798,56,us US,"Jan 5, 1961",Bench,Apr 3,Oct 1,John Russell,/players/r/russejo02.shtml,BAL,2017
799,43,us US,"Feb 13, 1974",Hitting,Apr 3,Oct 1,Howie Clark,/players/c/clarkho02.shtml,BAL,2017
800,51,us US,"Jun 13, 1966",Hitting,Apr 3,Oct 1,Scott Coolbaugh,/players/c/coolbsc01.shtml,BAL,2017
801,56,us US,"Dec 21, 1960",Pitching,Apr 3,Oct 1,Roger McDowell,/players/m/mcdowro01.shtml,BAL,2017
802,50,us US,"Oct 18, 1966",Bullpen,Apr 3,Oct 1,Alan Mills,/players/m/millsal01.shtml,BAL,2017
803,53,us US,"Jan 22, 1964",First base,Apr 3,Oct 1,Wayne Kirby,/players/k/kirbywa01.shtml,BAL,2017
804,51,us US,"Sep 4, 1965",Third base,Apr 3,Oct 1,Bobby Dickerson,/register/player.fcgi?id=dicker001bob,BAL,2017
805,44,pa PA,"Dec 28, 1972",Coach,Apr 3,Oct 1,Einar Díaz,/players/d/diazei01.shtml,BAL,2017
806,60,us US,"May 23, 1956",Manager,Apr 4,Oct 2,Buck Showalter,/managers/showabu99.shtml,BAL,2016
807,55,us US,"Jan 5, 1961",Bench,Apr 4,Oct 2,John Russell,/players/r/russejo02.shtml,BAL,2016
808,50,us US,"Jun 13, 1966",Hitting,Apr 4,Oct 2,Scott Coolbaugh,/players/c/coolbsc01.shtml,BAL,2016
809,42,us US,"May 21, 1974",Hitting,Apr 4,Oct 2,Mark Quinn,/players/q/quinnma01.shtml,BAL,2016
810,68,us US,"Sep 7, 1947",Pitching,Apr 4,Oct 2,Dave Wallace,/players/w/wallada01.shtml,BAL,2016
811,57,us US,"Dec 10, 1958",Bullpen,Apr 4,Oct 2,Dom Chiti,/register/player.fcgi?id=chiti-002har,BAL,2016
812,52,us US,"Jan 22, 1964",First base,Apr 4,Oct 2,Wayne Kirby,/players/k/kirbywa01.shtml,BAL,2016
813,50,us US,"Sep 4, 1965",Third base,Apr 4,Oct 2,Bobby Dickerson,/register/player.fcgi?id=dicker001bob,BAL,2016
814,43,pa PA,"Dec 28, 1972",Coach,Apr 4,Oct 2,Einar Díaz,/players/d/diazei01.shtml,BAL,2016
815,59,us US,"May 23, 1956",Manager,Apr 6,Oct 4,Buck Showalter,/managers/showabu99.shtml,BAL,2015
816,54,us US,"Jan 5, 1961",Bench,Apr 6,Oct 4,John Russell,/players/r/russejo02.shtml,BAL,2015
817,49,us US,"Jun 13, 1966",Hitting,Apr 6,Oct 4,Scott Coolbaugh,/players/c/coolbsc01.shtml,BAL,2015
818,42,pa PA,"Dec 28, 1972",Hitting,Apr 6,Oct 4,Einar Díaz,/players/d/diazei01.shtml,BAL,2015
819,67,us US,"Sep 7, 1947",Pitching,Apr 6,Oct 4,Dave Wallace,/players/w/wallada01.shtml,BAL,2015
820,56,us US,"Dec 10, 1958",Bullpen,Apr 6,Oct 4,Dom Chiti,/register/player.fcgi?id=chiti-002har,BAL,2015
821,51,us US,"Jan 22, 1964",First base,Apr 6,Oct 4,Wayne Kirby,/players/k/kirbywa01.shtml,BAL,2015
822,49,us US,"Sep 4, 1965",Third base,Apr 6,Oct 4,Bobby Dickerson,/register/player.fcgi?id=dicker001bob,BAL,2015
823,58,us US,"May 23, 1956",Manager,Mar 31,Sep 28,Buck Showalter,/managers/showabu99.shtml,BAL,2014
824,53,us US,"Jan 5, 1961",Bench,Mar 31,Sep 28,John Russell,/players/r/russejo02.shtml,BAL,2014
825,41,pa PA,"Dec 28, 1972",Hitting,Mar 31,Sep 28,Einar Díaz,/players/d/diazei01.shtml,BAL,2014
826,52,us US,"Oct 23, 1961",Hitting,Mar 31,Sep 28,Jim Presley,/players/p/preslji01.shtml,BAL,2014
827,66,us US,"Sep 7, 1947",Pitching,Mar 31,Sep 28,Dave Wallace,/players/w/wallada01.shtml,BAL,2014
828,50,us US,"Jan 22, 1964",First base,Mar 31,Sep 28,Wayne Kirby,/players/k/kirbywa01.shtml,BAL,2014
829,48,us US,"Sep 4, 1965",Third base,Mar 31,Sep 28,Bobby Dickerson,/register/player.fcgi?id=dicker001bob,BAL,2014
830,57,us US,"May 23, 1956",Manager,Apr 2,Sep 29,Buck Showalter,/managers/showabu99.shtml,BAL,2013
831,52,us US,"Jan 5, 1961",Bench,Apr 2,Sep 29,John Russell,/players/r/russejo02.shtml,BAL,2013
832,40,pa PA,"Dec 28, 1972",Hitting,Apr 2,Sep 29,Einar Díaz,/players/d/diazei01.shtml,BAL,2013
833,51,us US,"Oct 23, 1961",Hitting,Apr 2,Sep 29,Jim Presley,/players/p/preslji01.shtml,BAL,2013
834,55,us US,"Jan 19, 1958",Pitching,Apr 2,Sep 29,Rick Adair,/register/player.fcgi?id=adair-001mic,BAL,2013
835,61,do DO,"Mar 29, 1952",Bullpen,Apr 2,Sep 29,Bill Castro,/players/c/castrbi01.shtml,BAL,2013
836,49,us US,"Jan 22, 1964",First base,Apr 2,Sep 29,Wayne Kirby,/players/k/kirbywa01.shtml,BAL,2013
837,47,us US,"Sep 4, 1965",Third base,Apr 2,Sep 29,Bobby Dickerson,/register/player.fcgi?id=dicker001bob,BAL,2013
838,56,us US,"May 23, 1956",Manager,Apr 6,Oct 3,Buck Showalter,/managers/showabu99.shtml,BAL,2012
839,51,us US,"Jan 5, 1961",Bench,Apr 6,Oct 3,John Russell,/players/r/russejo02.shtml,BAL,2012
840,50,us US,"Oct 23, 1961",Hitting,Apr 6,Oct 3,Jim Presley,/players/p/preslji01.shtml,BAL,2012
841,54,us US,"Jan 19, 1958",Pitching,Apr 6,Oct 3,Rick Adair,/register/player.fcgi?id=adair-001mic,BAL,2012
842,60,do DO,"Mar 29, 1952",Bullpen,Apr 6,Oct 3,Bill Castro,/players/c/castrbi01.shtml,BAL,2012
843,48,us US,"Jan 22, 1964",First base,Apr 6,Oct 3,Wayne Kirby,/players/k/kirbywa01.shtml,BAL,2012
844,50,us US,"Jul 16, 1961",Third base,Apr 6,Oct 3,DeMarlo Hale,/register/player.fcgi?id=hale--001dem,BAL,2012
845,55,us US,"May 23, 1956",Manager,Apr 1,Sep 28,Buck Showalter,/managers/showabu99.shtml,BAL,2011
846,56,us US,"Jul 6, 1954",Bench,Apr 1,Sep 28,Willie Randolph,/players/r/randowi01.shtml,BAL,2011
847,49,us US,"Oct 23, 1961",Hitting,Apr 1,Sep 28,Jim Presley,/players/p/preslji01.shtml,BAL,2011
848,62,us US,"May 27, 1949",Pitching,Apr 1,Jun 12,Mark Connor,/register/player.fcgi?id=connor001mar,BAL,2011
849,53,us US,"Jan 19, 1958",Pitching,Jun 14,Sep 28,Rick Adair,/register/player.fcgi?id=adair-001mic,BAL,2011
850,53,us US,"Jan 19, 1958",Bullpen,Apr 1,Jun 12,Rick Adair,/register/player.fcgi?id=adair-001mic,BAL,2011
851,64,us US,"Feb 16, 1947",Bullpen,Jun 14,Sep 28,Terry Crowley,/players/c/crowlte01.shtml,BAL,2011
852,47,us US,"Jan 22, 1964",First base,Apr 1,Sep 28,Wayne Kirby,/players/k/kirbywa01.shtml,BAL,2011
853,50,us US,"Jan 5, 1961",Third base,Apr 1,Sep 28,John Russell,/players/r/russejo02.shtml,BAL,2011
854,58,us US,"Oct 31, 1951",Manager,Apr 6,Jun 3,Dave Trembley,/managers/trembda99.shtml,BAL,2010
855,49,do DO,"Dec 9, 1960",Manager,Jun 4,Aug 1,Juan Samuel,/players/s/samueju01.shtml,BAL,2010
856,54,us US,"May 23, 1956",Manager,Aug 3,Oct 3,Buck Showalter,/managers/showabu99.shtml,BAL,2010
857,50,us US,"Nov 28, 1959",Bench,Apr 6,Oct 3,Jeff Datz,/players/d/datzje01.shtml,BAL,2010
858,63,us US,"Feb 16, 1947",Hitting,Apr 6,Oct 3,Terry Crowley,/players/c/crowlte01.shtml,BAL,2010
859,51,us US,"Sep 15, 1958",Pitching,Apr 6,Oct 3,Rick Kranitz,/register/player.fcgi?id=kranit001ric,BAL,2010
860,48,us US,"Nov 19, 1961",Bullpen,Apr 6,Oct 3,Alan Dunn,/register/player.fcgi?id=dunn--001ala,BAL,2010
861,52,us US,"Feb 23, 1958",First base,Apr 6,Oct 3,John Shelby,/players/s/shelbjo01.shtml,BAL,2010
862,49,do DO,"Dec 9, 1960",Third base,Apr 6,Jun 3,Juan Samuel,/players/s/samueju01.shtml,BAL,2010
863,55,us US,"Feb 4, 1955",Third base,Jun 4,Oct 3,Gary Allenson,/players/a/allenga01.shtml,BAL,2010
864,57,us US,"Oct 31, 1951",Manager,Apr 6,Oct 4,Dave Trembley,/managers/trembda99.shtml,BAL,2009
865,52,us US,"Jan 16, 1957",Bench,Apr 6,Oct 4,Dave Jauss,/register/player.fcgi?id=jauss-001dav,BAL,2009
866,62,us US,"Feb 16, 1947",Hitting,Apr 6,Oct 4,Terry Crowley,/players/c/crowlte01.shtml,BAL,2009
867,50,us US,"Sep 15, 1958",Pitching,Apr 6,Oct 4,Rick Kranitz,/register/player.fcgi?id=kranit001ric,BAL,2009
868,47,us US,"Nov 19, 1961",Bullpen,Apr 6,Oct 4,Alan Dunn,/register/player.fcgi?id=dunn--001ala,BAL,2009
869,51,us US,"Feb 23, 1958",First base,Apr 6,Oct 4,John Shelby,/players/s/shelbjo01.shtml,BAL,2009
870,48,do DO,"Dec 9, 1960",Third base,Apr 6,Oct 4,Juan Samuel,/players/s/samueju01.shtml,BAL,2009
871,56,us US,"Oct 31, 1951",Manager,Mar 31,Sep 28,Dave Trembley,/managers/trembda99.shtml,BAL,2008
872,51,us US,"Jan 16, 1957",Bench,Mar 31,Sep 28,Dave Jauss,/register/player.fcgi?id=jauss-001dav,BAL,2008
873,61,us US,"Feb 16, 1947",Hitting,Mar 31,Sep 28,Terry Crowley,/players/c/crowlte01.shtml,BAL,2008
874,49,us US,"Sep 15, 1958",Pitching,Mar 31,Sep 28,Rick Kranitz,/register/player.fcgi?id=kranit001ric,BAL,2008
875,46,us US,"Nov 19, 1961",Bullpen,Mar 31,Sep 28,Alan Dunn,/register/player.fcgi?id=dunn--001ala,BAL,2008
876,50,us US,"Feb 23, 1958",First base,Mar 31,Sep 28,John Shelby,/players/s/shelbjo01.shtml,BAL,2008
877,47,do DO,"Dec 9, 1960",Third base,Mar 31,Sep 28,Juan Samuel,/players/s/samueju01.shtml,BAL,2008
878,56,us US,"Mar 4, 1951",Manager,Apr 2,Jun 17,Sam Perlozzo,/managers/perlosa01.shtml,BAL,2007
879,55,us US,"Oct 31, 1951",Manager,Jun 19,Sep 30,Dave Trembley,/managers/trembda99.shtml,BAL,2007
880,59,us US,"Jan 27, 1948",Bench,Apr 2,Sep 30,Tom Trebelhorn,/managers/trebeto99.shtml,BAL,2007
881,60,us US,"Feb 16, 1947",Hitting,Apr 2,Sep 30,Terry Crowley,/players/c/crowlte01.shtml,BAL,2007
882,58,us US,"Oct 16, 1948",Pitching,Apr 2,Sep 30,Leo Mazzone,/register/player.fcgi?id=mazzon001leo,BAL,2007
883,55,us US,"Oct 31, 1951",Bullpen,Apr 2,Jun 18,Dave Trembley,/managers/trembda99.shtml,BAL,2007
884,45,us US,"Nov 19, 1961",Bullpen,Apr 2,Sep 30,Alan Dunn,/register/player.fcgi?id=dunn--001ala,BAL,2007
885,55,do DO,"May 9, 1952",First base,Apr 2,Sep 30,Sam Mejias,/players/m/mejiasa01.shtml,BAL,2007
886,46,do DO,"Dec 9, 1960",Third base,Apr 2,Sep 30,Juan Samuel,/players/s/samueju01.shtml,BAL,2007
887,55,us US,"Mar 4, 1951",Manager,Apr 3,Oct 1,Sam Perlozzo,/managers/perlosa01.shtml,BAL,2006
888,68,us US,"Jul 16, 1937",Bench,Apr 3,Oct 1,Lee Elia,/managers/eliale01.shtml,BAL,2006
889,59,us US,"Feb 16, 1947",Hitting,Apr 3,Oct 1,Terry Crowley,/players/c/crowlte01.shtml,BAL,2006
890,57,us US,"Oct 16, 1948",Pitching,Apr 3,Oct 1,Leo Mazzone,/register/player.fcgi?id=mazzon001leo,BAL,2006
891,56,us US,"Sep 13, 1949",Bullpen,Apr 3,Oct 1,Rick Dempsey,/players/d/dempsri01.shtml,BAL,2006
892,53,us US,"Sep 8, 1952",Bullpen,Apr 3,Oct 1,Larry McCall,/players/m/mccalla01.shtml,BAL,2006
893,58,us US,"Jun 11, 1948",First base,Apr 3,Oct 1,Dave Cash,/players/c/cashda01.shtml,BAL,2006
894,58,us US,"Jan 27, 1948",Third base,Apr 3,Oct 1,Tom Trebelhorn,/managers/trebeto99.shtml,BAL,2006
895,50,us US,"Mar 25, 1955",Manager,Apr 4,Aug 3,Lee Mazzilli,/players/m/mazzile01.shtml,BAL,2005
896,54,us US,"Mar 4, 1951",Manager,Aug 4,Oct 2,Sam Perlozzo,/managers/perlosa01.shtml,BAL,2005
897,54,us US,"Mar 4, 1951",Bench,Apr 4,Aug 3,Sam Perlozzo,/managers/perlosa01.shtml,BAL,2005
898,57,us US,"Jan 27, 1948",Bench,Aug 4,Oct 2,Tom Trebelhorn,/managers/trebeto99.shtml,BAL,2005
899,58,us US,"Feb 16, 1947",Hitting,Apr 4,Oct 2,Terry Crowley,/players/c/crowlte01.shtml,BAL,2005
900,60,us US,"Apr 30, 1945",Pitching,Apr 4,Oct 2,Ray Miller,/managers/millera99.shtml,BAL,2005
901,64,vi VI,"Dec 22, 1940",Bullpen,Apr 4,Oct 2,Elrod Hendricks,/players/h/hendrel01.shtml,BAL,2005
902,55,us US,"Sep 13, 1949",First base,Apr 4,Aug 3,Rick Dempsey,/players/d/dempsri01.shtml,BAL,2005
903,57,us US,"Jun 11, 1948",First base,Aug 4,Oct 2,Dave Cash,/players/c/cashda01.shtml,BAL,2005
904,57,us US,"Jan 27, 1948",Third base,Apr 4,Aug 3,Tom Trebelhorn,/managers/trebeto99.shtml,BAL,2005
905,55,us US,"Sep 13, 1949",Third base,Aug 4,Oct 2,Rick Dempsey,/players/d/dempsri01.shtml,BAL,2005
906,49,us US,"Mar 25, 1955",Manager,Apr 4,Oct 3,Lee Mazzilli,/players/m/mazzile01.shtml,BAL,2004
907,53,us US,"Mar 4, 1951",Bench,Apr 4,Oct 3,Sam Perlozzo,/managers/perlosa01.shtml,BAL,2004
908,57,us US,"Feb 16, 1947",Hitting,Apr 4,Oct 3,Terry Crowley,/players/c/crowlte01.shtml,BAL,2004
909,56,us US,"Feb 28, 1948",Pitching,Apr 4,Oct 3,Mark Wiley,/players/w/wileyma01.shtml,BAL,2004
910,63,vi VI,"Dec 22, 1940",Bullpen,Apr 4,Oct 3,Elrod Hendricks,/players/h/hendrel01.shtml,BAL,2004
